Stacja ELF ELA1016.08.2013 09:001 3 T: 17.0
42397	37586
42419	37605
42401	37621
42330	37655
42302	37669
42309	37628
42306	37577
42313	37563
42333	37524
42360	37469
42375	37475
42387	37515
42429	37473
42469	37433
42479	37479
42489	37508
42452	37513
42369	37597
42334	37648
42318	37635
42257	37674
42239	37730
42256	37729
42233	37715
42215	37691
42267	37639
42270	37602
42332	37577
42320	37542
42326	37492
42291	37482
42371	37516
42407	37519
42385	37521
42412	37561
42433	37638
42409	37667
42380	37655
42353	37724
42303	37691
42238	37674
42223	37623
42239	37571
42247	37552
42291	37529
42285	37505
42242	37471
42283	37425
42341	37431
42291	37446
42236	37431
42239	37493
42273	37583
42299	37587
42309	37591
42339	37653
42338	37689
42324	37681
42327	37724
42281	37621
42258	37615
42293	37575
42312	37516
42278	37498
42254	37479
42294	37433
42351	37421
42358	37441
42345	37485
42331	37515
42345	37499
42361	37536
42338	37566
42309	37567
42281	37627
42232	37658
42217	37662
42229	37724
42247	37579
42262	37569
42219	37559
42194	37557
42245	37507
42303	37454
42329	37493
42315	37489
42299	37489
42296	37549
42289	37574
42290	37609
42292	37674
42277	37653
42275	37663
42293	37743
42272	37705
42257	37619
42332	37595
42243	37571
42281	37548
42310	37533
42305	37509
42344	37487
42375	37471
42351	37531
42346	37580
42351	37583
42307	37591
42270	37607
42273	37615
42288	37644
42332	37701
42235	37726
42248	37695
42241	37627
42231	37571
42233	37563
42228	37555
42245	37505
42280	37478
42329	37465
42365	37453
42369	37483
42383	37544
42381	37573
42329	37572
42318	37578
42311	37634
42283	37662
42259	37662
42219	37683
42181	37724
42189	37587
42256	37590
42313	37551
42327	37511
42333	37529
42349	37517
42337	37494
42335	37489
42396	37529
42393	37563
42327	37567
42295	37606
42307	37629
42303	37630
42224	37681
42152	37712
42119	37692
42045	37658
42055	37649
42123	37646
42115	37606
42124	37585
42206	37571
42247	37540
42288	37518
42338	37542
42341	37593
42332	37587
42365	37592
42375	37724
42317	37669
42286	37659
42293	37671
42277	37724
42282	37705
42332	37624
42246	37620
42259	37592
42301	37526
42309	37520
42328	37495
42379	37426
42401	37427
42407	37473
42391	37517
42324	37537
42291	37553
42281	37588
42251	37616
42185	37664
42137	37722
42141	37754
42143	37716
42138	37724
42139	37601
42143	37577
42133	37559
42107	37593
42074	37611
42071	37596
42079	37604
42112	37629
42193	37669
42241	37685
42209	37671
42196	37690
42194	37734
42129	37757
42091	37759
42089	37757
42069	37741
42062	37709
42035	37673
42017	37661
42067	37604
42093	37527
42105	37508
42173	37505
42226	37494
42235	37545
42232	37609
42277	37627
42298	37657
42220	37694
42153	37707
42134	37747
42103	37783
42071	37759
42068	37720
42031	37680
41983	37671
42032	37685
42087	37655
42097	37607
42149	37563
42193	37550
42183	37589
42187	37606
42183	37631
42146	37701
42151	37734
42191	37742
42175	37778
42144	37808
42141	37829
42087	37797
42041	37706
42045	37647
42027	37640
42062	37635
42125	37624
42105	37590
42091	37537
42113	37523
42135	37572
42111	37620
42060	37669
42046	37721
42040	37773
42069	37769
42087	37778
42059	37833
42079	37811
42107	37755
42097	37755
42066	37740
42063	37697
42138	37674
42159	37661
42122	37603
42149	37583
42165	37621
42167	37612
42165	37619
42171	37692
42155	37721
42126	37703
42162	37715
42165	37761
42065	37806
42053	37817
42096	37749
42081	37724
42123	37669
42197	37651
42199	37605
42183	37579
42170	37531
42180	37537
42207	37573
42169	37604
42147	37658
42201	37658
42185	37659
42151	37717
42169	37733
42146	37698
42085	37719
42077	37721
42140	37662
42200	37655
42206	37661
42200	37613
42191	37563
42155	37557
42119	37543
42091	37497
42076	37495
41937	37559
41937	37595
41882	37598
41939	37639
42032	37643
42005	37647
41995	37655
42010	37687
41974	37733
41943	37703
41911	37724
41907	37625
41981	37583
42031	37518
42065	37486
42095	37480
42099	37487
42053	37502
42015	37540
42012	37551
42076	37575
42009	37621
42004	37633
41957	37683
41945	37730
41947	37698
41943	37681
41965	37675
42009	37621
42029	37562
42159	37492
42381	37351
42441	37246
42349	37243
42302	37298
42227	37349
42110	37407
42088	37483
42061	37529
41919	37555
41910	37577
42011	37587
42010	37646
41974	37674
42013	37595
41991	37598
41927	37655
41953	37598
42043	37501
42074	37484
42045	37489
42077	37441
42127	37432
42066	37514
42035	37545
42042	37518
42017	37578
42003	37724
42029	37691
42029	37707
42008	37745
42020	37751
41979	37705
41913	37658
